stamp,gnss_x,gnss_y,gnss_z,gnss_roll,gnss_pitch,gnss_yaw,gnss_map_vx,gnss_map_vy,gnss_map_vz,gnss_base_vx,gnss_base_vy,gnss_base_vz,gnss_status,gnss_fsm_status,gnss_original_status
1716181941.751815,1117.958549,564.725158,-0.009833,0.017968,-0.002879,-0.003969,-0.001401,-0.000615,-0.001200,-0.001369,-0.000652,-0.001217,0,0,0
1716181941.951792,1117.959028,564.727382,-0.009888,0.017932,-0.002871,-0.004002,0.000338,0.000791,-0.001200,0.000354,0.000773,-0.001207,0,0,0
1716181942.151784,1117.959036,564.728129,-0.009906,0.017911,-0.002875,-0.003984,-0.001267,0.000643,-0.002100,-0.001232,0.000591,-0.002136,0,0,0
1716181942.351775,1117.958892,564.728221,-0.009860,0.017937,-0.002885,-0.003969,-0.000119,0.000076,-0.003200,-0.000055,0.000018,-0.003203,0,0,0
1716181942.551758,1117.958639,564.728306,-0.009908,0.017935,-0.002855,-0.003955,-0.001592,0.001186,-0.001900,-0.001566,0.001134,-0.001953,0,0,0
1716181942.751740,1117.958150,564.727993,-0.009875,0.017938,-0.002875,-0.003964,-0.001846,-0.000917,-0.001200,-0.001811,-0.000959,-0.001220,0,0,0
1716181942.951715,1117.957100,564.727044,-0.009868,0.017928,-0.002887,-0.003951,-0.002702,-0.000286,-0.001300,-0.002671,-0.000340,-0.001348,0,0,0
1716181943.151711,1117.956436,564.726614,-0.009809,0.017958,-0.002902,-0.003964,-0.003192,-0.001315,-0.001100,-0.003155,-0.001371,-0.001140,0,0,0
1716181943.351709,1117.955911,564.726414,-0.009814,0.017972,-0.002889,-0.003956,-0.002475,-0.000851,-0.001500,-0.002435,-0.000905,-0.001534,0,0,0
1716181943.551691,1117.955345,564.726141,-0.009815,0.017962,-0.002895,-0.003934,-0.003411,-0.002183,-0.001400,-0.003358,-0.002245,-0.001428,0,0,0
1716181943.751719,1117.955816,564.725606,-0.009832,0.017982,-0.002869,-0.003958,-0.002728,-0.002032,-0.001100,-0.002682,-0.002082,-0.001118,0,0,0
1716181943.951699,1117.956686,564.724978,-0.009829,0.017987,-0.002868,-0.003984,-0.002827,-0.002976,-0.000800,-0.002778,-0.003021,-0.000803,0,0,0
1716181944.151695,1117.956520,564.724374,-0.009785,0.018002,-0.002884,-0.003995,-0.003316,-0.003083,-0.001500,-0.003251,-0.003147,-0.001510,0,0,0
1716181944.351678,1117.955935,564.723724,-0.009780,0.017995,-0.002893,-0.003989,-0.003773,-0.003798,-0.000800,-0.003714,-0.003854,-0.000807,0,0,0
1716181944.551671,1117.955621,564.723159,-0.009820,0.017997,-0.002865,-0.003988,-0.002341,-0.003790,-0.000300,-0.002293,-0.003822,-0.000278,0,0,0
1716181944.751653,1117.956441,564.723172,-0.009852,0.017984,-0.002854,-0.003985,-0.002146,-0.003748,-0.000400,-0.002096,-0.003778,-0.000375,0,0,0
1716181944.951641,1117.957231,564.723138,-0.009850,0.018016,-0.002832,-0.003984,-0.002184,-0.005906,0.000100,-0.002121,-0.005928,0.000163,0,0,0
1716181945.151765,1117.957177,564.722414,-0.009846,0.018001,-0.002846,-0.003964,-0.001801,-0.004388,0.000800,-0.001768,-0.004393,0.000843,0,0,0
1716181945.351758,1117.956744,564.721363,-0.009822,0.018027,-0.002841,-0.003955,-0.001760,-0.005506,0.001000,-0.001720,-0.005506,0.001064,0,0,0
1716181945.551770,1117.956474,564.720842,-0.009835,0.018011,-0.002845,-0.003950,-0.002768,-0.005113,0.001000,-0.002731,-0.005125,0.001037,0,0,0
1716181945.751856,1117.957533,564.723580,-0.009920,0.017973,-0.002819,-0.003991,-0.001441,-0.003695,0.000100,-0.001402,-0.003709,0.000138,0,0,0
1716181945.951923,1117.958558,564.726354,-0.009969,0.017929,-0.002821,-0.004019,-0.001379,-0.000712,-0.000100,-0.001369,-0.000730,-0.000115,0,0,0
1716181946.151918,1117.958723,564.727142,-0.009999,0.017913,-0.002814,-0.004027,-0.000305,-0.000476,-0.001500,-0.000269,-0.000506,-0.001497,0,0,0
1716181946.351888,1117.958548,564.727159,-0.009985,0.017919,-0.002818,-0.004021,-0.000824,0.000024,-0.000900,-0.000806,-0.000002,-0.000917,0,0,0
1716181946.551866,1117.958389,564.727068,-0.010068,0.017900,-0.002778,-0.004010,-0.000241,-0.000770,-0.000300,-0.000226,-0.000777,-0.000291,0,0,0
1716181946.751843,1117.958422,564.725721,-0.010026,0.017926,-0.002786,-0.004028,-0.000624,-0.002287,-0.000800,-0.000582,-0.002308,-0.000771,0,0,0
1716181946.951815,1117.958412,564.724469,-0.009980,0.017952,-0.002796,-0.004015,-0.000190,-0.002397,-0.001500,-0.000133,-0.002425,-0.001460,0,0,0
1716181947.151798,1117.958341,564.723557,-0.009960,0.017970,-0.002795,-0.004006,-0.000857,-0.004488,-0.001600,-0.000775,-0.004526,-0.001536,0,0,0
1716181947.351775,1117.958250,564.722744,-0.009977,0.017966,-0.002787,-0.004006,-0.000455,-0.003990,-0.001500,-0.000380,-0.004021,-0.001437,0,0,0
1716181947.551766,1117.958204,564.721946,-0.009959,0.017959,-0.002805,-0.003984,-0.000197,-0.005162,-0.001100,-0.000118,-0.005183,-0.001010,0,0,0
1716181947.751769,1117.958149,564.722922,-0.009967,0.017942,-0.002812,-0.004002,-0.000853,-0.002644,-0.001300,-0.000797,-0.002677,-0.001269,0,0,0
1716181947.951744,1117.957862,564.725911,-0.009995,0.017930,-0.002803,-0.003982,-0.001370,-0.001222,-0.001000,-0.001336,-0.001255,-0.001005,0,0,0
1716181948.151726,1117.957619,564.726810,-0.010010,0.017904,-0.002813,-0.003974,-0.001353,0.001034,-0.000800,-0.001348,0.001004,-0.000845,0,0,0
1716181948.351723,1117.957324,564.726851,-0.010051,0.017906,-0.002785,-0.003988,-0.002342,0.000407,-0.001000,-0.002325,0.000363,-0.001054,0,0,0
1716181948.551708,1117.957013,564.726886,-0.009996,0.017921,-0.002810,-0.003974,-0.001313,-0.000084,-0.001300,-0.001285,-0.000121,-0.001324,0,0,0
1716181948.751711,1117.957228,564.727060,-0.010054,0.017911,-0.002779,-0.003967,-0.001658,0.000557,-0.001400,-0.001635,0.000514,-0.001443,0,0,0
1716181948.951689,1117.958249,564.727401,-0.010032,0.017911,-0.002794,-0.003997,-0.001596,-0.000658,-0.001200,-0.001564,-0.000697,-0.001220,0,0,0
1716181949.151693,1117.958326,564.727504,-0.010071,0.017925,-0.002757,-0.003982,-0.000746,0.001065,-0.001400,-0.000729,0.001031,-0.001434,0,0,0
1716181949.351676,1117.958112,564.727439,-0.010059,0.017920,-0.002769,-0.003984,-0.000519,0.000500,-0.001600,-0.000492,0.000466,-0.001619,0,0,0
1716181949.551668,1117.957836,564.727483,-0.010101,0.017907,-0.002752,-0.003981,-0.001461,0.001522,-0.001700,-0.001442,0.001475,-0.001756,0,0,0
1716181949.751651,1117.957832,564.727044,-0.010100,0.017919,-0.002743,-0.003981,-0.000719,-0.001387,-0.001300,-0.000677,-0.001418,-0.001289,0,0,0
1716181949.951637,1117.958040,564.725960,-0.010069,0.017929,-0.002755,-0.003984,-0.001456,-0.000832,-0.002200,-0.001401,-0.000887,-0.002214,0,0,0
1716181950.151665,1117.957985,564.725362,-0.010091,0.017937,-0.002735,-0.003965,-0.001124,-0.002806,-0.001900,-0.001054,-0.002852,-0.001871,0,0,0
1716181950.351649,1117.957939,564.724883,-0.010033,0.017971,-0.002747,-0.003989,0.000005,-0.002354,-0.002100,0.000074,-0.002391,-0.002057,0,0,0
1716181950.551650,1117.957915,564.724471,-0.010032,0.017952,-0.002762,-0.003982,-0.000202,-0.002809,-0.002300,-0.000125,-0.002851,-0.002253,0,0,0
1716181950.751637,1117.957909,564.724089,-0.009992,0.017980,-0.002767,-0.004014,0.000136,-0.002018,-0.002700,0.000213,-0.002064,-0.002660,0,0,0
1716181950.951632,1117.958551,564.727376,-0.010058,0.017941,-0.002753,-0.004011,0.000283,0.000574,-0.002700,0.000332,0.000529,-0.002704,0,0,0
1716181951.151630,1117.958765,564.728861,-0.010067,0.017936,-0.002751,-0.004033,-0.000877,0.000729,-0.001600,-0.000852,0.000690,-0.001630,0,0,0
1716181951.351618,1117.958734,564.729215,-0.010027,0.017963,-0.002757,-0.004038,-0.000224,0.001487,-0.001800,-0.000204,0.001452,-0.001831,0,0,0
1716181951.551626,1117.958690,564.729545,-0.010055,0.017964,-0.002738,-0.004019,-0.000215,0.000977,-0.001800,-0.000189,0.000942,-0.001821,0,0,0
1716181951.751611,1117.959006,564.729474,-0.010047,0.017961,-0.002745,-0.004023,0.000536,0.001756,-0.001600,0.000549,0.001733,-0.001620,0,0,0
1716181951.951610,1117.960040,564.728410,-0.010036,0.017981,-0.002737,-0.004013,0.000693,-0.000360,-0.002200,0.000742,-0.000391,-0.002179,0,0,0
1716181952.151657,1117.960577,564.728200,-0.010051,0.017986,-0.002724,-0.003979,0.002094,0.000255,-0.001300,0.002117,0.000256,-0.001262,0,0,0
1716181952.351654,1117.961000,564.728181,-0.010030,0.018009,-0.002720,-0.003994,0.001844,-0.000005,-0.002400,0.001892,-0.000027,-0.002362,0,0,0
1716181952.551686,1117.961401,564.728186,-0.010031,0.018009,-0.002719,-0.003992,0.002008,0.000646,-0.001500,0.002031,0.000642,-0.001471,0,0,0
1716181952.751673,1117.961470,564.727650,-0.010055,0.017996,-0.002713,-0.003988,0.002406,-0.000700,-0.001800,0.002450,-0.000705,-0.001738,0,0,0
1716181952.951663,1117.960725,564.725902,-0.010007,0.018023,-0.002724,-0.004004,0.001885,-0.001122,-0.001400,0.001925,-0.001125,-0.001341,0,0,0
1716181953.151671,1117.960711,564.725159,-0.010056,0.018018,-0.002696,-0.003971,0.001034,-0.002844,-0.000900,0.001083,-0.002848,-0.000827,0,0,0
1716181953.351653,1117.961079,564.724595,-0.010050,0.018024,-0.002695,-0.003994,0.001620,-0.002716,-0.000900,0.001668,-0.002713,-0.000818,0,0,0
1716181953.551654,1117.961434,564.724029,-0.010082,0.018016,-0.002681,-0.003996,0.001632,-0.002304,-0.001300,0.001683,-0.002308,-0.001225,0,0,0
1716181953.751649,1117.961718,564.723772,-0.010090,0.017999,-0.002689,-0.003993,0.001880,-0.002966,-0.000600,0.001924,-0.002955,-0.000508,0,0,0
1716181953.951639,1117.961701,564.725389,-0.010115,0.017996,-0.002675,-0.003982,0.002285,-0.001546,-0.000800,0.002317,-0.001534,-0.000726,0,0,0
1716181954.151650,1117.962130,564.725651,-0.010106,0.018002,-0.002676,-0.004013,0.003552,-0.002189,-0.000200,0.003579,-0.002152,-0.000089,0,0,0
1716181954.351640,1117.962757,564.725309,-0.010126,0.017994,-0.002669,-0.004004,0.003967,-0.001279,-0.000300,0.003986,-0.001239,-0.000197,0,0,0
1716181954.551639,1117.963411,564.724883,-0.010115,0.017994,-0.002676,-0.004020,0.004126,-0.002472,0.000400,0.004144,-0.002418,0.000528,0,0,0
1716181954.751625,1117.964028,564.724546,-0.010124,0.017989,-0.002674,-0.003998,0.003240,-0.001234,-0.001200,0.003277,-0.001218,-0.001112,0,0,0
1716181954.951624,1117.962500,564.724792,-0.010075,0.018016,-0.002685,-0.004010,0.002900,-0.002947,-0.001300,0.002958,-0.002936,-0.001188,0,0,0
1716181955.151643,1117.962197,564.724639,-0.010005,0.018042,-0.002711,-0.004020,0.004007,-0.002396,-0.001500,0.004063,-0.002377,-0.001375,0,0,0
1716181955.351645,1117.962804,564.724099,-0.010027,0.018030,-0.002706,-0.004027,0.002476,-0.003347,-0.001900,0.002550,-0.003352,-0.001789,0,0,0
1716181955.551628,1117.963408,564.723484,-0.010009,0.018028,-0.002719,-0.004033,0.002985,-0.003337,-0.001000,0.003042,-0.003320,-0.000879,0,0,0
1716181955.751640,1117.963992,564.722878,-0.010021,0.018017,-0.002719,-0.004031,0.002726,-0.003087,-0.001200,0.002783,-0.003077,-0.001089,0,0,0
1716181955.951664,1117.962396,564.726983,-0.010100,0.017953,-0.002717,-0.004031,0.003154,-0.000843,-0.000700,0.003177,-0.000819,-0.000621,0,0,0
1716181956.151679,1117.962128,564.728699,-0.010112,0.017941,-0.002718,-0.004035,0.002661,0.001403,-0.000600,0.002657,0.001423,-0.000571,0,0,0
1716181956.351674,1117.962790,564.728906,-0.010077,0.017963,-0.002724,-0.004044,0.002887,0.000839,-0.000600,0.002889,0.000861,-0.000557,0,0,0
1716181956.551689,1117.963492,564.729127,-0.010129,0.017942,-0.002707,-0.004043,0.003952,0.001585,-0.000700,0.003948,0.001617,-0.000649,0,0,0
1716181956.751673,1117.963700,564.729030,-0.010116,0.017978,-0.002688,-0.004035,0.003364,0.000534,-0.000100,0.003359,0.000570,-0.000042,0,0,0
1716181956.951673,1117.961007,564.727205,-0.010038,0.018014,-0.002711,-0.004019,0.002030,0.000548,-0.001600,0.002056,0.000542,-0.001568,0,0,0
1716181957.151673,1117.960230,564.726405,-0.009999,0.018030,-0.002724,-0.004013,0.001039,-0.001000,-0.002200,0.001094,-0.001028,-0.002160,0,0,0
1716181957.351654,1117.960558,564.726130,-0.009990,0.018037,-0.002725,-0.004030,0.001875,-0.000612,-0.002300,0.001928,-0.000632,-0.002250,0,0,0
1716181957.551658,1117.960894,564.725853,-0.010011,0.018018,-0.002725,-0.004017,0.002004,-0.001198,-0.001700,0.002051,-0.001205,-0.001637,0,0,0
1716181957.751643,1117.961180,564.725566,-0.010044,0.018026,-0.002698,-0.004029,0.002480,-0.001503,-0.001900,0.002535,-0.001508,-0.001822,0,0,0
1716181957.951627,1117.960876,564.725479,-0.010062,0.018028,-0.002685,-0.004035,0.001470,-0.002032,-0.002300,0.001539,-0.002056,-0.002233,0,0,0
1716181958.151641,1117.961021,564.725138,-0.010029,0.018056,-0.002684,-0.004025,0.001794,-0.002575,-0.003200,0.001887,-0.002611,-0.003116,0,0,0
1716181958.351640,1117.961404,564.724646,-0.010005,0.018045,-0.002709,-0.004015,0.001534,-0.002325,-0.002400,0.001609,-0.002350,-0.002326,0,0,0
1716181958.551625,1117.961864,564.724054,-0.009993,0.018039,-0.002721,-0.004018,0.002714,-0.003499,-0.002900,0.002811,-0.003520,-0.002781,0,0,0
1716181958.751634,1117.962326,564.723381,-0.009969,0.018061,-0.002720,-0.004015,0.002485,-0.003857,-0.002500,0.002578,-0.003872,-0.002379,0,0,0
1716181958.951623,1117.960110,564.725189,-0.009966,0.018026,-0.002749,-0.003989,0.000015,-0.002864,-0.002400,0.000095,-0.002906,-0.002347,0,0,0
1716181959.151638,1117.959259,564.725618,-0.009939,0.018009,-0.002779,-0.003962,0.000265,-0.002604,-0.001300,0.000320,-0.002623,-0.001247,0,0,0
1716181959.351622,1117.959277,564.725093,-0.009975,0.017995,-0.002766,-0.003975,-0.000355,-0.003047,-0.002200,-0.000276,-0.003090,-0.002151,0,0,0
1716181959.551618,1117.959302,564.724600,-0.009965,0.018019,-0.002755,-0.003962,-0.000212,-0.002299,-0.003500,-0.000115,-0.002363,-0.003461,0,0,0
1716181959.751626,1117.959124,564.724153,-0.009964,0.017998,-0.002771,-0.003972,-0.000202,-0.002809,-0.002100,-0.000129,-0.002848,-0.002053,0,0,0
1716181959.951627,1117.958389,564.723868,-0.009893,0.018037,-0.002788,-0.003971,-0.000953,-0.003588,-0.002700,-0.000858,-0.003646,-0.002653,0,0,0
1716181960.151623,1117.957899,564.723307,-0.009887,0.018049,-0.002782,-0.003974,-0.001322,-0.003771,-0.002800,-0.001223,-0.003836,-0.002757,0,0,0
1716181960.351632,1117.957585,564.722534,-0.009891,0.018046,-0.002782,-0.003983,-0.001095,-0.004336,-0.002900,-0.000989,-0.004399,-0.002842,0,0,0
1716181960.551670,1117.957219,564.721863,-0.009840,0.018043,-0.002817,-0.003934,-0.002082,-0.004041,-0.002600,-0.001984,-0.004110,-0.002568,0,0,0
1716181960.751702,1117.957040,564.721486,-0.009836,0.018063,-0.002805,-0.003935,-0.002084,-0.004963,-0.002000,-0.001989,-0.005021,-0.001951,0,0,0
1716181960.951716,1117.957259,564.723266,-0.009866,0.018047,-0.002797,-0.003943,-0.001865,-0.004095,-0.002700,-0.001765,-0.004164,-0.002662,0,0,0
1716181961.151716,1117.957143,564.723347,-0.009869,0.018030,-0.002809,-0.003944,-0.000664,-0.005367,-0.002700,-0.000551,-0.005422,-0.002615,0,0,0
1716181961.351705,1117.956878,564.722496,-0.009863,0.018050,-0.002797,-0.003935,-0.002398,-0.004929,-0.002900,-0.002285,-0.005007,-0.002858,0,0,0
1716181961.551687,1117.956562,564.721613,-0.009884,0.018023,-0.002804,-0.003946,-0.001662,-0.005484,-0.002600,-0.001549,-0.005548,-0.002533,0,0,0
1716181961.751701,1117.956895,564.721550,-0.009904,0.018025,-0.002789,-0.003955,-0.002441,-0.004734,-0.003900,-0.002310,-0.004830,-0.003862,0,0,0
1716181961.951693,1117.958454,564.723294,-0.010015,0.017984,-0.002749,-0.003981,-0.002749,-0.006132,-0.002600,-0.002628,-0.006208,-0.002544,0,0,0
1716181962.151689,1117.958933,564.723114,-0.009988,0.018005,-0.002750,-0.004005,0.000785,-0.007302,0.000200,0.000860,-0.007288,0.000348,0,0,0
1716181962.351688,1117.958900,564.722053,-0.009867,0.018080,-0.002772,-0.003998,-0.001631,-0.006092,-0.001600,-0.001531,-0.006138,-0.001522,0,0,0
1716181962.551682,1117.958885,564.720977,-0.009973,0.018017,-0.002751,-0.003992,-0.000538,-0.006875,-0.003600,-0.000389,-0.006944,-0.003485,0,0,0
1716181962.751670,1117.958818,564.720306,-0.009896,0.018084,-0.002750,-0.003993,0.000410,-0.005131,-0.004100,0.000550,-0.005199,-0.003997,0,0,0
1716181962.951652,1117.958468,564.722077,-0.009982,0.017999,-0.002759,-0.003986,0.000594,-0.005501,-0.003600,0.000727,-0.005557,-0.003487,0,0,0
1716181963.151649,1117.958332,564.721870,-0.009931,0.018061,-0.002745,-0.004001,0.000572,-0.005403,-0.003900,0.000711,-0.005465,-0.003789,0,0,0
1716181963.351637,1117.958273,564.720836,-0.009838,0.018082,-0.002788,-0.004035,0.000098,-0.004176,-0.002400,0.000193,-0.004217,-0.002321,0,0,0
1716181963.551622,1117.958174,564.719796,-0.009905,0.018023,-0.002790,-0.003993,-0.000199,-0.006084,0.001000,-0.000153,-0.006067,0.001106,0,0,0
1716181963.751627,1117.958286,564.719324,-0.009933,0.018027,-0.002770,-0.004042,0.000825,-0.004221,0.000100,0.000869,-0.004209,0.000193,0,0,0
1716181963.951659,1117.958572,564.721619,-0.010036,0.017941,-0.002768,-0.004001,-0.000483,-0.002461,-0.000900,-0.000438,-0.002482,-0.000865,0,0,0
1716181964.151669,1117.958549,564.721282,-0.009976,0.017977,-0.002780,-0.004004,-0.000879,-0.004391,-0.001600,-0.000798,-0.004428,-0.001538,0,0,0
1716181964.351648,1117.958369,564.719966,-0.010027,0.017956,-0.002762,-0.004015,-0.001829,-0.007057,0.000100,-0.001753,-0.007074,0.000190,0,0,0
1716181964.551642,1117.958176,564.718592,-0.009973,0.017981,-0.002778,-0.004018,-0.001745,-0.008369,-0.002000,-0.001612,-0.008423,-0.001883,0,0,0
1716181964.751648,1117.957936,564.717231,-0.009956,0.017990,-0.002783,-0.003982,-0.001050,-0.007807,-0.003900,-0.000885,-0.007887,-0.003779,0,0,0
1716181964.951630,1117.957985,564.720676,-0.010016,0.017933,-0.002787,-0.003999,-0.002749,-0.006132,-0.004200,-0.002595,-0.006237,-0.004143,0,0,0
1716181965.151651,1117.957802,564.721400,-0.010012,0.017928,-0.002793,-0.003941,0.000258,-0.005370,-0.000900,0.000335,-0.005382,-0.000798,0,0,0
1716181965.351647,1117.957535,564.720219,-0.010056,0.017916,-0.002774,-0.003965,-0.000914,-0.005627,0.001800,-0.000889,-0.005604,0.001882,0,0,0
1716181965.551641,1117.957211,564.718969,-0.010053,0.017906,-0.002784,-0.003957,-0.001169,-0.007731,0.003400,-0.001153,-0.007682,0.003514,0,0,0
1716181965.751631,1117.956945,564.719081,-0.010024,0.017901,-0.002807,-0.003959,-0.001736,-0.004681,0.002200,-0.001729,-0.004661,0.002248,0,0,0
1716181965.951622,1117.956946,564.724417,-0.010113,0.017828,-0.002804,-0.003957,-0.002432,-0.001046,-0.000500,-0.002410,-0.001082,-0.000530,0,0,0
1716181966.151622,1117.956585,564.725944,-0.010068,0.017824,-0.002837,-0.003978,-0.003319,0.000193,-0.001100,-0.003298,0.000136,-0.001170,0,0,0
1716181966.351626,1117.955988,564.725836,-0.010103,0.017817,-0.002819,-0.003958,-0.003592,-0.000891,-0.001600,-0.003549,-0.000960,-0.001656,0,0,0
1716181966.551660,1117.955438,564.725668,-0.010086,0.017849,-0.002805,-0.003981,-0.002728,-0.002032,0.000700,-0.002719,-0.002050,0.000681,0,0,0
1716181966.751662,1117.954849,564.725597,-0.010151,0.017813,-0.002790,-0.003949,-0.003874,-0.000544,0.000700,-0.003881,-0.000575,0.000632,0,0,0
1716181966.951646,1117.957035,564.725749,-0.010182,0.017821,-0.002765,-0.003982,0.001070,-0.001608,0.002100,0.001044,-0.001558,0.002150,0,0,0
1716181967.151647,1117.958239,564.725868,-0.010233,0.017811,-0.002739,-0.003983,-0.000369,-0.000183,0.001700,-0.000402,-0.000158,0.001695,0,0,0
1716181967.351650,1117.958228,564.725711,-0.010227,0.017833,-0.002726,-0.003997,0.000052,-0.000705,0.001300,0.000034,-0.000681,0.001313,0,0,0
1716181967.551653,1117.958265,564.725680,-0.010253,0.017820,-0.002719,-0.003985,0.000738,0.000367,0.001000,0.000714,0.000393,0.001008,0,0,0
1716181967.751652,1117.958463,564.726241,-0.010289,0.017815,-0.002700,-0.003980,0.000043,-0.000195,-0.000100,0.000047,-0.000197,-0.000096,0,0,0
1716181967.951677,1117.958888,564.727656,-0.010277,0.017799,-0.002719,-0.004001,0.000634,0.001777,0.000700,0.000600,0.001796,0.000681,0,0,0
1716181968.151760,1117.959043,564.728118,-0.010284,0.017794,-0.002719,-0.004032,0.000067,0.000629,0.001300,0.000033,0.000652,0.001290,0,0,0
1716181968.351776,1117.959071,564.728400,-0.010283,0.017796,-0.002718,-0.004035,0.000019,0.003178,0.001000,-0.000037,0.003195,0.000943,0,0,0
1716181968.551762,1117.959093,564.728814,-0.010276,0.017803,-0.002717,-0.004026,0.000321,0.002733,0.000500,0.000281,0.002744,0.000457,0,0,0
1716181968.751766,1117.959244,564.728905,-0.010283,0.017820,-0.002699,-0.004029,0.000829,0.001820,0.001700,0.000774,0.001859,0.001684,0,0,0
1716181968.951751,1117.959612,564.728660,-0.010327,0.017787,-0.002696,-0.004034,0.000762,0.001191,0.002000,0.000708,0.001235,0.001993,0,0,0
1716181969.151751,1117.959863,564.728924,-0.010292,0.017792,-0.002715,-0.004029,0.001784,0.002132,0.001800,0.001723,0.002184,0.001797,0,0,0
1716181969.351755,1117.960067,564.729476,-0.010263,0.017807,-0.002723,-0.004016,0.000950,0.002666,0.001300,0.000894,0.002699,0.001271,0,0,0
1716181969.551748,1117.960323,564.729985,-0.010223,0.017809,-0.002747,-0.004007,0.001796,0.002544,0.001800,0.001731,0.002596,0.001790,0,0,0
1716181969.751731,1117.960391,564.730250,-0.010255,0.017803,-0.002730,-0.004008,0.000919,0.003273,0.001600,0.000850,0.003311,0.001559,0,0,0
1716181969.951718,1117.959917,564.729559,-0.010221,0.017849,-0.002718,-0.004009,0.000438,0.001734,0.001300,0.000393,0.001762,0.001277,0,0,0
1716181970.151717,1117.959849,564.729815,-0.010182,0.017843,-0.002747,-0.004001,0.000650,0.004033,-0.000400,0.000614,0.004033,-0.000459,0,0,0
1716181970.351704,1117.959946,564.730428,-0.010205,0.017839,-0.002736,-0.003992,0.001546,0.002285,0.001700,0.001486,0.002332,0.001690,0,0,0
1716181970.551691,1117.960031,564.731111,-0.010227,0.017851,-0.002712,-0.003991,0.000845,0.004076,-0.000100,0.000802,0.004083,-0.000156,0,0,0
1716181970.751738,1117.960068,564.731416,-0.010215,0.017839,-0.002729,-0.003979,0.000993,0.002471,0.000400,0.000958,0.002488,0.000376,0,0,0
1716181970.951721,1117.959684,564.729794,-0.010182,0.017882,-0.002718,-0.003981,0.000753,0.001701,0.001200,0.000709,0.001730,0.001184,0,0,0
1716181971.151833,1117.959637,564.729535,-0.010150,0.017881,-0.002739,-0.003961,0.000884,0.002037,0.000700,0.000847,0.002059,0.000681,0,0,0
1716181971.351817,1117.959822,564.729877,-0.010140,0.017893,-0.002737,-0.003970,0.000600,0.001463,0.001600,0.000551,0.001498,0.001585,0,0,0
1716181971.551805,1117.960041,564.730256,-0.010147,0.017893,-0.002733,-0.003961,0.001286,0.002535,0.000600,0.001246,0.002560,0.000580,0,0,0
1716181971.751790,1117.960117,564.730399,-0.010128,0.017896,-0.002742,-0.003960,0.000924,0.000920,0.001100,0.000892,0.000949,0.001102,0,0,0
1716181971.951776,1117.959498,564.729689,-0.010143,0.017875,-0.002748,-0.003968,0.000862,0.002135,0.001200,0.000814,0.002165,0.001179,0,0,0
1716181972.151774,1117.959434,564.729764,-0.010132,0.017891,-0.002744,-0.003975,0.000872,0.001625,0.001200,0.000829,0.001656,0.001188,0,0,0
1716181972.351762,1117.959643,564.730199,-0.010160,0.017882,-0.002732,-0.003973,0.001851,0.002761,0.001500,0.001789,0.002808,0.001487,0,0,0
1716181972.551754,1117.959924,564.730574,-0.010119,0.017893,-0.002750,-0.003973,0.000762,0.001191,0.001400,0.000720,0.001224,0.001393,0,0,0
1716181972.751760,1117.960134,564.729891,-0.010090,0.017914,-0.002753,-0.003994,0.000102,0.001865,0.001400,0.000053,0.001891,0.001368,0,0,0
1716181972.951734,1117.960260,564.727649,-0.010130,0.017878,-0.002754,-0.004005,0.000770,-0.000241,0.000600,0.000760,-0.000221,0.000620,0,0,0
1716181973.151742,1117.960518,564.726901,-0.010127,0.017901,-0.002739,-0.003994,0.002025,-0.001296,0.001400,0.002010,-0.001248,0.001464,0,0,0
1716181973.351719,1117.960907,564.726790,-0.010151,0.017866,-0.002750,-0.003987,0.002235,0.000081,0.000600,0.002221,0.000117,0.000643,0,0,0
1716181973.551718,1117.961270,564.726703,-0.010097,0.017891,-0.002767,-0.003981,0.001453,-0.000090,-0.000100,0.001456,-0.000076,-0.000069,0,0,0
1716181973.751714,1117.961511,564.727127,-0.010113,0.017887,-0.002759,-0.003953,0.002616,0.000677,0.000400,0.002599,0.000713,0.000440,0,0,0
1716181973.951711,1117.961628,564.728128,-0.010110,0.017881,-0.002765,-0.003950,0.002530,0.001068,0.000200,0.002513,0.001099,0.000232,0,0,0
1716181974.151716,1117.962011,564.728665,-0.010139,0.017862,-0.002762,-0.003939,0.002520,0.001577,0.001400,0.002474,0.001630,0.001422,0,0,0
1716181974.351717,1117.962531,564.729007,-0.010145,0.017861,-0.002758,-0.003934,0.002792,0.001739,-0.000500,0.002782,0.001762,-0.000475,0,0,0
1716181974.551784,1117.962993,564.729378,-0.010191,0.017832,-0.002751,-0.003914,0.002003,0.003000,-0.000100,0.001972,0.003020,-0.000113,0,0,0
1716181974.751916,1117.962417,564.729303,-0.010121,0.017859,-0.002775,-0.003940,0.000372,0.001105,0.000200,0.000355,0.001113,0.000188,0,0,0
1716181974.951885,1117.960181,564.728630,-0.010122,0.017853,-0.002779,-0.003969,0.001208,0.001494,0.001200,0.001167,0.001528,0.001197,0,0,0
1716181975.151881,1117.959654,564.728638,-0.010105,0.017835,-0.002804,-0.003981,0.001239,0.000886,0.000300,0.001223,0.000905,0.000309,0,0,0
1716181975.351865,1117.959702,564.728910,-0.010074,0.017853,-0.002811,-0.003999,-0.000329,0.002897,-0.000800,-0.000345,0.002878,-0.000858,0,0,0
1716181975.551844,1117.959447,564.729170,-0.010067,0.017836,-0.002828,-0.004002,0.000255,0.002104,0.000400,0.000223,0.002113,0.000367,0,0,0
