stamp,optimized_pose_x,optimized_pose_y,optimized_pose_yaw
1716111695.399721,891.580070,479.969407,3.116820
1716111695.599721,891.584099,479.970928,3.123435
1716111695.799675,891.586292,479.972658,3.122884
1716111695.999666,891.563387,479.972160,3.113775
1716111696.199679,891.568755,479.983830,3.115432
1716111696.399686,891.578290,479.963012,3.120769
1716111696.599700,891.568215,479.961698,3.123677
1716111696.799681,891.589702,479.989920,3.121636
1716111696.999638,891.585325,479.968300,3.126972
1716111697.199665,891.566647,479.965991,3.113511
1716111697.399711,891.558648,480.000634,3.112960
1716111697.499731,891.582492,479.970294,3.116872
1716111697.699762,891.567321,479.964032,3.117120
1716111697.899762,891.587169,479.954873,3.126394
1716111698.099735,891.587458,479.973214,3.128096
1716111698.299685,891.608311,479.973111,3.138898
1716111698.499651,891.602540,479.973440,3.128706
1716111698.699672,891.544243,479.999159,3.123758
1716111698.899690,891.482563,480.030892,3.102454
1716111701.599722,891.567153,479.770085,3.112557
1716111701.699744,891.601801,479.975941,3.129716
1716111701.899754,891.567625,479.982500,3.124009
1716111702.099747,891.606228,479.967310,3.125518
1716111702.299704,891.561244,479.963609,3.111795
1716111702.499688,891.561622,479.969511,3.121255
1716111702.699686,891.596916,479.833565,3.126411
1716111702.899712,891.591425,479.833696,3.125925
1716111703.099738,891.516120,479.835621,3.039567
1716111703.499725,891.548153,479.987559,3.108061
1716111703.799738,891.588012,479.987691,-3.131300
1716111706.299741,891.590326,479.975406,3.121611
1716111706.499774,891.562133,479.967303,-3.141343
1716111706.699782,891.584496,479.985270,3.125793
1716111706.899753,891.602677,479.987923,3.126441
1716111707.099692,891.593138,479.959405,3.126878
1716111707.299618,891.597825,479.990278,3.122431
1716111707.499583,891.567595,479.972327,3.116384
1716111707.699628,891.574208,479.971748,3.138283
1716111707.899655,891.595867,479.989667,3.127911
1716111707.999657,891.577696,479.961648,3.119009
1716111708.199656,891.596783,479.990486,3.129639
1716111708.399672,891.589727,479.938250,3.118516
1716111708.599683,891.572997,479.991393,3.118789
1716111708.799707,891.570378,479.962568,3.115190
1716111708.999735,891.570396,479.986418,3.115713
1716111709.199737,891.596101,479.959614,3.121934
1716111709.399734,891.570488,479.988193,3.112068
1716111709.599717,891.595878,479.961612,3.124178
1716111709.799723,891.566164,479.980779,3.113776
1716111709.999717,891.562381,479.993312,3.110471
1716111710.099712,891.579616,479.973666,-3.130730
1716111710.299712,891.577604,479.978358,3.103747
1716111710.499731,891.583647,479.967460,3.118390
1716111710.699756,891.590625,479.860831,3.126471
1716111710.899762,891.604376,479.982211,3.133447
1716111711.099745,891.573450,479.960725,3.126105
1716111711.299723,891.575205,479.966448,3.135122
1716111711.499689,891.593663,479.983272,3.127759
1716111711.699678,891.562235,479.950050,3.112915
1716111711.899701,891.556311,480.000204,3.118593
1716111712.099762,891.516475,479.904456,3.077613
1716111712.199779,891.523902,479.966475,3.111014
1716111712.399738,891.492408,479.944801,3.117893
1716111712.599657,891.456833,479.990843,3.123427
1716111712.799647,891.373646,479.999814,3.110769
1716111712.999689,891.260806,479.978767,3.107918
1716111713.199733,891.127398,479.940097,3.097086
1716111713.399790,890.982624,479.955991,3.086426
1716111713.599750,890.809517,479.964126,3.077925
1716111713.799682,890.607015,480.059650,3.061717
1716111713.999622,890.382118,480.047933,3.049192
1716111714.199617,890.137354,480.031251,3.031973
1716111714.299629,889.997655,480.004228,3.014378
1716111714.499671,889.722563,480.138105,2.975933
1716111714.699721,889.426965,480.166754,2.979196
1716111714.899755,889.094924,480.068664,2.942524
1716111715.099728,888.755772,480.249580,2.921165
1716111715.299672,888.372240,480.283718,2.913507
1716111715.499658,888.006393,480.551605,2.850962
1716111715.699660,887.605579,480.495982,2.821172
1716111715.899661,887.192832,480.619689,2.771664
1716111716.299677,886.414297,480.935119,2.708907
1716111716.399645,886.232141,481.101277,2.684823
1716111716.599614,885.850603,481.260070,2.638172
1716111716.799622,885.500744,481.624959,2.600594
1716111716.999678,885.144463,481.648909,2.547076
1716111717.199696,884.808941,482.008890,2.532337
1716111717.399727,884.483094,482.214472,2.493635
1716111717.599777,884.171908,482.467322,2.458852
1716111717.799742,883.869072,482.737893,2.424622
1716111717.999693,883.581041,483.016340,2.393218
1716111718.199689,883.290810,483.278356,2.348920
1716111718.399691,883.017173,483.579723,2.321504
1716111718.499707,882.883700,483.703818,2.303065
1716111718.699782,882.625824,484.011416,2.261957
1716111718.899756,882.380418,484.293359,2.227145
1716111719.099648,882.144225,484.585895,2.180396
1716111719.299606,881.918574,484.900131,2.158869
1716111719.499633,881.704462,485.352689,2.129058
1716111719.699667,881.503926,485.732613,2.059032
1716111719.899723,881.321292,486.075368,2.052974
1716111720.099715,881.126742,486.451569,2.027585
1716111720.299714,880.960845,486.808454,2.008677
1716111720.499700,880.822014,487.176531,1.975970
1716111720.599704,880.759855,487.350940,1.957497
1716111720.799701,880.584179,487.718507,1.950772
1716111720.999747,880.496745,488.087787,1.910099
1716111721.199761,880.366798,488.467344,1.887834
1716111721.399735,880.229210,488.832253,1.889988
1716111721.599684,880.139538,489.208353,1.866108
1716111721.799695,879.997815,489.590449,1.854075
1716111721.999724,879.894262,489.975425,1.826572
1716111722.199762,879.824051,490.379421,1.812565
1716111722.399760,879.710882,490.635782,1.804014
1716111722.599782,879.580142,491.123923,1.799281
1716111722.699794,879.582015,491.333393,1.805450
1716111722.899717,879.489254,491.632148,1.755056
1716111723.099608,879.439227,492.033296,1.748216
1716111723.299571,879.388231,492.388642,1.722783
1716111723.499605,879.300501,492.725547,1.724394
1716111723.699695,879.117975,493.162891,1.716121
1716111723.899753,879.019371,493.575161,1.695409
1716111724.099728,879.012591,494.039008,1.667999
1716111724.299668,879.030445,494.398495,1.670661
1716111724.499634,878.992258,494.763755,1.640972
1716111724.699646,878.963027,495.214941,1.641898
1716111724.799669,878.955728,495.414084,1.639712
1716111724.999726,878.905179,495.803443,1.618923
1716111725.199752,878.896267,496.223683,1.594743
1716111725.399728,878.859921,496.621986,1.588161
1716111725.599669,878.870587,497.000657,1.566514
1716111725.799633,878.929983,497.349400,1.556903
1716111725.999638,878.907236,497.763999,1.538592
1716111726.199691,878.932881,498.215440,1.531119
1716111726.399723,878.933980,498.524528,1.509497
1716111726.599759,878.899209,498.883366,1.503233
1716111726.799724,879.014879,499.255626,1.481010
1716111726.899687,878.947992,499.370521,1.482889
1716111727.099628,879.022927,499.519988,1.478580
1716111727.299644,879.011241,499.651380,1.464596
1716111727.499691,878.996604,499.787500,1.465617
1716111727.699784,879.002698,499.840629,1.469175
1716111727.899765,878.893335,499.873891,1.473029
1716111728.099658,878.989304,500.025069,1.462271
1716111728.299547,878.999625,500.069689,1.456420
1716111728.499512,879.118060,500.135015,1.457366
1716111728.699564,879.089619,500.142982,1.430968
1716111728.899596,879.067790,500.108367,1.455941
1716111728.999604,879.075425,500.181903,1.456385
1716111729.199658,879.004051,500.108421,1.440268
1716111729.399707,879.046490,500.137631,1.455185
1716111729.599707,878.969631,500.106187,1.416894
1716111729.799709,878.902497,500.139406,1.446056
1716111729.999704,878.932227,500.149494,1.467949
1716111730.199715,878.970349,500.139073,1.461135
1716111730.399728,879.108885,500.137629,1.442081
1716111730.599745,879.034819,500.150886,1.448073
1716111730.799762,879.044032,500.150786,1.467823
1716111730.999731,879.095074,500.126814,1.445759
1716111731.099695,879.029244,500.132981,1.455816
1716111731.299633,879.010380,500.133196,1.458270
1716111731.499629,878.993083,500.147852,1.448204
1716111731.699630,878.941011,500.150116,1.460108
1716111731.899660,879.065494,500.213063,1.452200
1716111732.099682,878.988313,500.206502,1.439203
1716111732.299716,879.107074,500.294012,1.443711
1716111732.499748,879.136184,500.346320,1.448054
1716111732.699746,879.109143,500.424275,1.442937
1716111732.899777,879.148226,500.501679,1.444388
1716111733.099817,879.099961,500.647192,1.448352
1716111733.199805,879.036586,500.735459,1.450484
1716111733.399711,879.209893,500.930014,1.433526
1716111733.599606,879.229015,501.129376,1.442991
1716111733.799527,879.281851,501.382044,1.449268
1716111733.999523,879.355043,501.604590,1.433612
1716111734.199565,879.387121,501.816781,1.435491
1716111734.399651,879.474209,502.152993,1.435026
1716111734.599700,879.547890,502.508514,1.429203
1716111734.799724,879.521263,502.765267,1.441902
1716111734.999703,879.517476,503.198003,1.444864
1716111735.199707,879.707962,503.554185,1.428306
1716111735.299744,879.651457,503.713932,1.431882
1716111735.499826,879.846704,504.290497,1.424742
1716111735.699842,880.011837,504.733813,1.392087
1716111735.899745,880.031309,505.159957,1.379056
1716111736.099579,880.153110,505.573138,1.350524
1716111736.299474,880.198075,505.979180,1.345265
1716111736.499471,880.331022,506.384125,1.287825
1716111736.699513,880.468904,506.772698,1.267237
1716111736.899583,880.681686,507.148803,1.259706
1716111737.099647,880.952010,507.513910,1.223214
1716111737.299605,881.014367,507.889060,1.198040
1716111737.399602,881.197444,508.106084,1.192983
1716111737.599627,881.368856,508.448080,1.181106
1716111737.799611,881.541328,508.791082,1.112813
1716111737.999631,881.626192,509.161589,1.148281
1716111738.199715,881.811299,509.393405,1.102272
1716111738.399764,882.002446,509.773828,1.089282
1716111739.699744,883.355107,511.347849,1.041030
1716111739.899732,883.234537,511.384041,1.030954
1716111740.099748,883.383778,511.398816,1.022067
1716111740.299754,883.452397,511.394368,1.050137
1716111740.499705,883.463233,511.397343,1.028892
1716111740.699696,883.470956,511.397285,1.026195
1716111740.899744,883.475795,511.405962,1.028132
1716111741.099742,883.477428,511.392060,1.014546
1716111741.299719,883.473446,511.408879,1.036474
1716111741.499715,883.477185,511.383454,1.021713
1716111741.599714,883.468237,511.404030,1.026397
1716111741.799720,883.379619,511.409437,1.024869
1716111741.999727,883.447725,511.393747,1.019506
1716111742.199744,883.402839,511.407670,1.026323
1716111742.399735,883.472337,511.446421,1.012702
1716111742.599697,883.482260,511.424616,1.009212
1716111742.799671,883.461950,511.403694,1.030240
1716111742.999690,883.431014,511.430084,1.012694
1716111743.199715,883.460762,511.408307,1.032114
1716111743.399738,883.397917,511.387899,1.036157
1716111743.599761,883.396197,511.387042,1.042134
1716111743.699735,883.451698,511.400815,1.037419
1716111743.899647,883.398266,511.400064,1.029033
1716111744.099601,883.446236,511.402118,1.035933
1716111744.299609,883.455304,511.380533,1.028096
1716111744.499679,883.472602,511.414092,1.030255
1716111745.099700,882.878781,511.566169,1.033153
1716111745.299748,883.221181,511.789087,1.022893
1716111745.499722,883.290082,511.915597,1.026438
1716111745.699684,883.271874,512.012524,1.000834
1716111745.799691,883.633938,512.099566,1.002783
1716111745.999706,883.743956,512.237994,0.995728
1716111746.199706,883.861334,512.448376,1.004852
1716111746.599737,883.800974,512.894187,0.985491
1716111746.799725,883.907194,513.036406,0.985029
1716111746.999714,884.194721,513.241464,0.967913
1716111747.199718,884.238115,513.190662,0.956748
1716111747.399742,884.299057,513.166651,0.991988
1716111747.599754,884.240964,513.178406,0.970698
1716111747.799731,884.233936,513.235667,1.000136
1716111747.899718,884.217753,513.306344,0.956962
1716111748.099726,884.250465,513.344615,0.981604
1716111748.299770,884.218763,513.165183,0.970391
1716111748.499783,884.285556,513.175321,0.967254
1716111748.699785,884.278155,513.245191,0.965779
1716111748.899719,884.210128,513.154238,0.961620
1716111749.099642,884.256207,513.237781,0.964107
1716111749.299625,884.298657,513.158471,0.950485
1716111749.499644,884.246427,513.313225,0.950388
1716111749.699668,884.280370,513.240781,0.973949
1716111749.899708,884.284136,513.175654,0.966986
1716111749.999740,884.219257,513.148192,0.991201
1716111750.199782,884.265204,513.321559,0.970237
1716111750.399762,884.153247,513.179912,0.954617
1716111750.599717,884.178098,513.231948,0.966280
1716111750.799664,884.099705,513.351927,0.980039
1716111750.999642,884.109185,513.291889,0.975596
1716111751.199674,884.123975,513.224810,0.968446
1716111751.999656,884.006573,513.427941,0.972945
1716111752.099654,884.533991,513.544875,0.935146
1716111752.299667,884.610490,513.599137,0.925760
1716111752.499693,884.696007,513.668396,0.929994
1716111752.899757,884.458217,513.850500,0.954764
1716111753.099713,884.545900,514.006286,0.929659
1716111753.299677,884.812922,514.224722,0.923406
1716111753.499662,884.894247,514.258851,0.934028
1716111753.699680,884.831306,514.348536,0.885772
1716111753.899739,884.845871,514.413516,0.882953
1716111754.099740,884.922867,514.568512,0.907294
1716111754.199735,884.959076,514.624967,0.924977
1716111754.599646,885.156906,514.726785,0.885805
1716111754.799637,885.058731,514.802877,0.904947
1716111754.999658,885.087272,514.837259,0.900870
1716111755.199688,885.101328,514.828521,0.878143
1716111756.199614,885.054275,514.842382,0.874920
1716111756.299621,885.054391,514.856310,0.882020
1716111756.499682,885.089748,514.819408,0.903692
1716111756.699732,885.089868,514.816007,0.869075
1716111756.899744,885.089980,514.832529,0.885182
1716111757.099694,885.034857,514.820255,0.892327
1716111757.299641,885.034789,514.812126,0.868264
1716111757.499676,885.034929,514.832859,0.896634
1716111757.899713,885.021864,514.820476,0.897374
1716111758.099673,885.035366,514.915886,0.918180
1716111758.299669,885.043769,514.804312,0.863673
1716111758.399682,885.052604,514.805898,0.870934
1716111758.599712,885.042984,514.834770,0.921676
1716111758.799727,885.048578,514.815211,0.900637
1716111758.999733,885.038868,514.825093,0.888456
1716111759.199737,885.054886,514.817738,0.888981
1716111759.399730,885.039748,514.810303,0.888817
1716111759.599728,885.054337,514.800398,0.913699
1716111759.799725,885.054583,514.824147,0.894244
1716111759.999704,885.046689,514.803565,0.908745
1716111760.199689,885.054783,514.817903,0.896437
1716111760.399691,885.044065,514.800346,0.915737
1716111760.499719,885.044405,514.831161,0.895555
1716111760.699774,885.050180,514.860963,0.907729
1716111760.899773,885.037106,514.890097,0.905797
1716111761.099744,885.036463,514.831218,0.891341
1716111761.299700,885.007837,514.812902,0.891074
1716111761.499692,885.034319,514.812111,0.897458
1716111761.699707,885.034174,514.794869,0.874197
1716111761.899712,885.033829,514.819008,0.901261
1716111762.099697,885.042426,514.806794,0.901724
1716111762.299666,885.042628,514.821085,0.894235
1716111762.499661,885.050029,514.806071,0.893992
1716111762.599662,885.038650,514.811867,0.904559
1716111762.799665,885.032396,514.818895,0.888332
1716111762.999698,885.042575,514.840047,0.891556
1716111763.199747,885.058592,514.873003,0.890928
1716111763.799723,885.242613,515.061070,0.892493
1716111763.999703,885.313995,515.158078,0.879332
1716111764.199723,885.403961,515.201230,0.868792
