stamp,container_pose_x,container_pose_y,container_pose_z,container_pose_roll,container_pose_pitch,container_pose_yaw,container_updated_pose_x,container_updated_pose_y,container_updated_pose_z,container_updated_pose_roll,container_updated_pose_pitch,container_updated_pose_yaw,qc_match_updated_k_x,qc_match_updated_k_y,b_outlier,time_length
1716206064.399712,1388.081823,347.090328,-0.000426,0.022369,-0.005638,1.598572,1388.144597,347.100403,-0.001929,0.021884,-0.005030,1.571111,0.150000,0.150000,0,0.041361
1716206064.599727,1388.100946,347.078588,-0.000376,0.022388,-0.005655,1.598766,1388.147602,347.098409,-0.001890,0.021901,-0.005043,1.571126,0.150000,0.150000,0,0.042234
1716206064.799736,1388.077343,347.081726,-0.000401,0.022391,-0.005637,1.598407,1388.144235,347.099716,-0.001897,0.021910,-0.005032,1.571111,0.150000,0.150000,0,0.046522
1716206064.999732,1388.105466,347.072390,-0.000354,0.022392,-0.005666,1.598910,1388.145711,347.099390,-0.001875,0.021903,-0.005051,1.571116,0.150000,0.150000,0,0.041576
1716206065.199733,1388.084941,347.076085,-0.000376,0.022380,-0.005662,1.598806,1388.144432,347.099066,-0.001892,0.021892,-0.005049,1.571112,0.150000,0.150000,0,0.042795
1716206065.399721,1388.111023,347.073575,-0.000409,0.022371,-0.005647,1.599006,1388.147892,347.097883,-0.001937,0.021879,-0.005029,1.571095,0.150000,0.150000,0,0.042553
1716206065.599701,1388.077875,347.080976,-0.000447,0.022373,-0.005621,1.598412,1388.146525,347.096920,-0.001942,0.021891,-0.005016,1.571109,0.150000,0.150000,0,0.043736
1716206065.799691,1388.081348,347.076579,-0.000388,0.022413,-0.005628,1.598787,1388.143932,347.097845,-0.001907,0.021924,-0.005014,1.571093,0.150000,0.150000,0,0.041874
1716206065.999709,1388.097407,347.072678,-0.000370,0.022407,-0.005645,1.598912,1388.144294,347.097980,-0.001896,0.021916,-0.005028,1.571079,0.150000,0.150000,0,0.038817
1716206066.199732,1388.090511,347.077439,-0.000357,0.022407,-0.005653,1.598894,1388.144164,347.098225,-0.001881,0.021917,-0.005036,1.571069,0.150000,0.150000,0,0.044857
1716206066.299739,1388.076813,347.088155,-0.000356,0.022421,-0.005643,1.598360,1388.141324,347.100560,-0.001854,0.021939,-0.005037,1.571048,0.150000,0.150000,0,0.039548
1716206066.499762,1388.096299,347.073824,-0.000353,0.022422,-0.005644,1.598958,1388.143384,347.098977,-0.001884,0.021930,-0.005025,1.571033,0.150000,0.150000,0,0.038661
1716206066.699752,1388.090123,347.076982,-0.000383,0.022408,-0.005635,1.598838,1388.145092,347.097089,-0.001907,0.021917,-0.005019,1.571026,0.150000,0.150000,0,0.040678
1716206066.899709,1388.105464,347.074930,-0.000362,0.022414,-0.005644,1.598848,1388.146459,347.097673,-0.001887,0.021923,-0.005027,1.571021,0.150000,0.150000,0,0.046624
1716206067.099683,1388.105340,347.071108,-0.000360,0.022420,-0.005641,1.598947,1388.147701,347.097511,-0.001892,0.021927,-0.005021,1.571004,0.150000,0.150000,0,0.045539
1716206067.299669,1388.103661,347.081561,-0.000398,0.022413,-0.005622,1.598824,1388.149048,347.098329,-0.001925,0.021921,-0.005004,1.570981,0.150000,0.150000,0,0.042822
1716206067.499678,1388.099296,347.086704,-0.000461,0.022386,-0.005601,1.598343,1388.149987,347.099037,-0.001962,0.021902,-0.004995,1.570963,0.150000,0.150000,0,0.042792
1716206067.699710,1388.095992,347.078314,-0.000444,0.022395,-0.005606,1.598199,1388.151123,347.097347,-0.001937,0.021914,-0.005002,1.570972,0.150000,0.150000,0,0.042034
1716206067.899715,1388.087672,347.076805,-0.000483,0.022382,-0.005590,1.598072,1388.148690,347.098080,-0.001969,0.021903,-0.004990,1.570970,0.150000,0.150000,0,0.041797
1716206068.099713,1388.087195,347.074271,-0.000447,0.022386,-0.005611,1.598809,1388.146760,347.098348,-0.001973,0.021894,-0.004994,1.570969,0.150000,0.150000,0,0.041073
1716206068.299726,1388.107232,347.076805,-0.000474,0.022382,-0.005596,1.598899,1388.148675,347.098340,-0.002006,0.021887,-0.004977,1.570959,0.150000,0.150000,0,0.041837
1716206068.399739,1388.089128,347.080412,-0.000473,0.022369,-0.005606,1.598389,1388.146966,347.099474,-0.001977,0.021884,-0.004999,1.570942,0.150000,0.150000,0,0.041340
1716206068.599742,1388.084310,347.089088,-0.000473,0.022378,-0.005600,1.598446,1388.146164,347.100170,-0.001982,0.021892,-0.004990,1.570912,0.150000,0.150000,0,0.039955
1716206068.799714,1388.092383,347.074260,-0.000429,0.022398,-0.005613,1.598929,1388.147589,347.097574,-0.001965,0.021903,-0.004992,1.570916,0.150000,0.150000,0,0.040028
1716206068.999728,1388.098492,347.087883,-0.000497,0.022376,-0.005586,1.597943,1388.147279,347.099941,-0.001980,0.021898,-0.004987,1.570900,0.150000,0.150000,0,0.041731
1716206069.199731,1388.073006,347.081095,-0.000468,0.022390,-0.005594,1.598300,1388.143306,347.100990,-0.001972,0.021905,-0.004986,1.570874,0.150000,0.150000,0,0.038594
1716206069.399727,1388.104248,347.072386,-0.000461,0.022389,-0.005600,1.598867,1388.145331,347.100017,-0.001996,0.021893,-0.004979,1.570858,0.150000,0.150000,0,0.041172
1716206069.599727,1388.107994,347.081030,-0.000491,0.022376,-0.005590,1.598834,1388.148229,347.099862,-0.002026,0.021880,-0.004970,1.570836,0.150000,0.150000,0,0.040230
1716206069.999727,1388.097262,347.078099,-0.000615,0.022358,-0.005523,1.597960,1388.150742,347.097290,-0.002107,0.021875,-0.004921,1.570770,0.150000,0.150000,0,0.043094
1716206070.199709,1388.087988,347.087264,-0.000583,0.022367,-0.005537,1.598753,1388.148639,347.099761,-0.002118,0.021870,-0.004918,1.570779,0.150000,0.150000,0,0.040302
1716206070.399702,1388.093253,347.073178,-0.000597,0.022344,-0.005545,1.598221,1388.148127,347.099086,-0.002102,0.021857,-0.004938,1.570753,0.150000,0.150000,0,0.044699
1716206070.499685,1388.084869,347.092722,-0.000518,0.022374,-0.005574,1.598745,1388.146011,347.102108,-0.002054,0.021878,-0.004954,1.570740,0.150000,0.150000,0,0.042722
1716206070.699693,1388.082106,347.095630,-0.000531,0.022350,-0.005583,1.598690,1388.145146,347.103563,-0.002062,0.021855,-0.004966,1.570745,0.150000,0.150000,0,0.041143
1716206070.899743,1388.093803,347.081414,-0.000539,0.022346,-0.005582,1.598094,1388.146989,347.101562,-0.002037,0.021862,-0.004977,1.570745,0.150000,0.150000,0,0.038478
1716206071.099769,1388.088034,347.074144,-0.000476,0.022355,-0.005616,1.598795,1388.145331,347.101590,-0.002012,0.021859,-0.004995,1.570739,0.150000,0.150000,0,0.040778
1716206071.299742,1388.105792,347.075641,-0.000460,0.022360,-0.005622,1.598750,1388.146664,347.101777,-0.001995,0.021864,-0.005002,1.570716,0.150000,0.150000,0,0.039580
1716206071.499706,1388.145984,347.083004,-0.000433,0.022374,-0.005629,1.599419,1388.154557,347.102608,-0.002006,0.021866,-0.004994,1.570697,0.150000,0.150000,0,0.042071
1716206071.699702,1388.097391,347.081122,-0.000463,0.022360,-0.005619,1.598045,1388.154255,347.102165,-0.001961,0.021877,-0.005014,1.570688,0.150000,0.150000,0,0.038847
1716206073.799749,1388.140035,347.277627,-0.000964,0.022219,-0.005402,1.588486,1388.174558,347.111366,-0.001955,0.021898,-0.005003,1.570404,0.150000,0.150000,0,0.042768
1716206076.299691,1388.139614,347.086955,-0.000321,0.022380,-0.005697,1.598648,1388.198933,347.086880,-0.001877,0.021879,-0.005068,1.570210,0.150000,0.150000,0,0.039944
1716206076.499698,1388.149570,347.059689,-0.000225,0.022412,-0.005735,1.600459,1388.199075,347.087388,-0.001879,0.021881,-0.005065,1.570229,0.150000,0.150000,0,0.037262
1716206076.699717,1388.152765,347.031567,-0.000192,0.022419,-0.005751,1.601196,1388.199738,347.083957,-0.001887,0.021874,-0.005065,1.570213,0.150000,0.150000,0,0.038537
1716206076.799734,1388.155042,347.066955,-0.000181,0.022423,-0.005755,1.600872,1388.200206,347.086654,-0.001858,0.021885,-0.005076,1.570220,0.150000,0.150000,0,0.037329
1716206076.999736,1388.159428,347.086477,-0.000234,0.022407,-0.005734,1.600304,1388.201674,347.091187,-0.001880,0.021878,-0.005067,1.570197,0.150000,0.150000,0,0.037140
1716206077.199714,1388.138528,347.099732,-0.000294,0.022369,-0.005723,1.598517,1388.199938,347.096057,-0.001842,0.021872,-0.005096,1.570189,0.150000,0.150000,0,0.038534
1716206077.399715,1388.136106,347.094462,-0.000297,0.022385,-0.005709,1.598201,1388.198486,347.098712,-0.001828,0.021893,-0.005088,1.570199,0.150000,0.150000,0,0.043908
1716206077.599741,1388.107893,347.096301,-0.000313,0.022369,-0.005711,1.598201,1388.194168,347.099847,-0.001841,0.021878,-0.005092,1.570237,0.150000,0.150000,0,0.038842
1716206077.799748,1388.054966,347.114888,-0.000379,0.022351,-0.005681,1.597387,1388.181021,347.105163,-0.001865,0.021873,-0.005081,1.570221,0.150000,0.150000,0,0.042988
1716206077.999713,1388.063918,347.098134,-0.000359,0.022356,-0.005691,1.597764,1388.170565,347.108067,-0.001867,0.021870,-0.005081,1.570174,0.150000,0.150000,0,0.045602
1716206078.199680,1388.068238,347.098744,-0.000364,0.022377,-0.005672,1.597910,1388.162775,347.110077,-0.001883,0.021888,-0.005057,1.570148,0.150000,0.150000,0,0.042285
1716206078.399681,1388.111773,347.081359,-0.000337,0.022380,-0.005686,1.598373,1388.163299,347.108616,-0.001882,0.021883,-0.005061,1.570138,0.150000,0.150000,0,0.047204
1716206078.599698,1388.115364,347.085345,-0.000348,0.022380,-0.005679,1.598272,1388.164846,347.107272,-0.001889,0.021884,-0.005056,1.570113,0.150000,0.150000,0,0.041730
1716206078.799727,1388.102078,347.081578,-0.000391,0.022377,-0.005654,1.598111,1388.164928,347.104499,-0.001924,0.021884,-0.005034,1.570106,0.150000,0.150000,0,0.039456
1716206078.899748,1388.090601,347.080568,-0.000459,0.022357,-0.005624,1.597715,1388.160643,347.105163,-0.001971,0.021870,-0.005014,1.570098,0.150000,0.150000,0,0.041242
1716206079.099749,1388.066691,347.088592,-0.000452,0.022365,-0.005624,1.597771,1388.153700,347.106641,-0.001969,0.021875,-0.005011,1.570074,0.150000,0.150000,0,0.040345
1716206079.299690,1388.090419,347.099487,-0.000454,0.022368,-0.005620,1.597731,1388.151885,347.109026,-0.001971,0.021879,-0.005007,1.570042,0.150000,0.150000,0,0.040776
1716206079.499659,1388.082464,347.100639,-0.000470,0.022349,-0.005624,1.597692,1388.149614,347.110582,-0.001984,0.021861,-0.005012,1.570043,0.150000,0.150000,0,0.046804
1716206079.699658,1388.075585,347.088762,-0.000500,0.022357,-0.005599,1.597549,1388.147773,347.108729,-0.002005,0.021871,-0.004991,1.570070,0.150000,0.150000,0,0.040860
1716206079.899676,1388.068632,347.093247,-0.000516,0.022357,-0.005587,1.597450,1388.143735,347.109495,-0.002017,0.021873,-0.004982,1.570061,0.150000,0.150000,0,0.040759
1716206080.099671,1388.078857,347.084744,-0.000464,0.022383,-0.005602,1.597704,1388.141156,347.109840,-0.001980,0.021894,-0.004990,1.570038,0.150000,0.150000,0,0.041219
1716206080.299670,1388.096674,347.073923,-0.000447,0.022393,-0.005605,1.598536,1388.142264,347.108154,-0.002010,0.021889,-0.004974,1.570032,0.150000,0.150000,0,0.043568
1716206080.499671,1388.095006,347.078743,-0.000483,0.022398,-0.005578,1.598431,1388.143482,347.106845,-0.002041,0.021895,-0.004949,1.570025,0.150000,0.150000,0,0.039690
1716206080.699711,1388.079691,347.072510,-0.000423,0.022402,-0.005614,1.598247,1388.140996,347.106173,-0.001972,0.021903,-0.004987,1.569986,0.150000,0.150000,0,0.044779
1716206084.699679,1388.147800,347.057117,-0.000560,0.022338,-0.005574,1.600223,1388.177603,347.073037,-0.002246,0.021792,-0.004894,1.569434,0.150000,0.150000,0,0.037702
1716206084.899704,1388.163252,347.066374,-0.000485,0.022376,-0.005594,1.601332,1388.183115,347.077284,-0.002233,0.021810,-0.004889,1.569431,0.150000,0.150000,0,0.043192
1716206085.099734,1388.202770,347.012713,-0.000451,0.022379,-0.005613,1.601451,1388.193800,347.072826,-0.002206,0.021812,-0.004905,1.569416,0.150000,0.150000,0,0.038076
1716206085.199759,1388.212954,347.068559,-0.000660,0.022307,-0.005532,1.598003,1388.203576,347.076826,-0.002226,0.021799,-0.004902,1.569408,0.150000,0.150000,0,0.039922
1716206085.399761,1388.220124,347.101337,-0.000745,0.022291,-0.005489,1.596983,1388.213486,347.084076,-0.002258,0.021800,-0.004881,1.569377,0.150000,0.150000,0,0.047415
1716206085.599716,1388.189467,347.086799,-0.000724,0.022290,-0.005503,1.597727,1388.217930,347.087625,-0.002278,0.021786,-0.004878,1.569359,0.150000,0.150000,0,0.044178
1716206085.799699,1388.191521,347.091683,-0.000724,0.022305,-0.005492,1.597632,1388.223063,347.090052,-0.002273,0.021802,-0.004869,1.569373,0.150000,0.150000,0,0.039057
1716206085.999688,1388.259459,347.083979,-0.000683,0.022312,-0.005514,1.598309,1388.236509,347.092677,-0.002270,0.021797,-0.004875,1.569348,0.150000,0.150000,0,0.040150
1716206091.499655,1388.345030,347.276412,-0.001427,0.022056,-0.005226,1.586298,1388.300477,347.077194,-0.002386,0.021741,-0.004842,1.568779,0.150000,0.150000,0,0.042616
1716206100.699736,1388.047045,347.188003,-0.001435,0.022103,-0.005185,1.595200,1388.334283,347.027886,-0.002937,0.021607,-0.004586,1.567820,0.150000,0.150000,0,0.042410
1716206102.999661,1387.968508,347.215861,-0.001659,0.022030,-0.005094,1.592872,1388.301655,347.043961,-0.003041,0.021573,-0.004545,1.567686,0.150000,0.150000,0,0.043922
1716206105.299738,1388.225020,347.038719,-0.001371,0.022061,-0.005258,1.597928,1388.311465,347.032947,-0.003038,0.021511,-0.004593,1.567452,0.150000,0.150000,0,0.044223
1716206105.499754,1388.176670,347.043848,-0.001438,0.022035,-0.005234,1.597678,1388.298585,347.039503,-0.003092,0.021489,-0.004576,1.567438,0.150000,0.150000,0,0.040539
1716206105.699757,1388.172565,347.047514,-0.001434,0.022034,-0.005238,1.597689,1388.286953,347.045676,-0.003090,0.021487,-0.004579,1.567412,0.150000,0.150000,0,0.042505
1716206105.899751,1388.168317,347.049888,-0.001498,0.022018,-0.005208,1.597543,1388.276685,347.050775,-0.003146,0.021473,-0.004553,1.567406,0.150000,0.150000,0,0.047431
1716206106.099703,1388.156535,347.053481,-0.001493,0.022006,-0.005220,1.597751,1388.266612,347.055213,-0.003153,0.021457,-0.004560,1.567397,0.150000,0.150000,0,0.041868
1716206106.199673,1388.155492,347.054280,-0.001485,0.022014,-0.005220,1.597677,1388.257495,347.059616,-0.003141,0.021466,-0.004561,1.567392,0.150000,0.150000,0,0.042738
1716206106.399652,1388.123967,347.056757,-0.001499,0.022004,-0.005218,1.597660,1388.246297,347.061920,-0.003152,0.021457,-0.004561,1.567416,0.150000,0.150000,0,0.043800
1716206106.599682,1388.116488,347.058660,-0.001501,0.021998,-0.005221,1.597577,1388.234809,347.065414,-0.003150,0.021453,-0.004565,1.567387,0.150000,0.150000,0,0.040441
1716206106.799708,1388.153767,347.037622,-0.001562,0.021984,-0.005192,1.597493,1388.230104,347.065882,-0.003208,0.021439,-0.004538,1.567381,0.150000,0.150000,0,0.043400
1716206106.999733,1388.118021,347.042991,-0.001554,0.022005,-0.005182,1.597517,1388.221111,347.066762,-0.003204,0.021458,-0.004526,1.567363,0.150000,0.150000,0,0.048157
1716206107.199723,1388.100846,347.047987,-0.001564,0.022012,-0.005170,1.597485,1388.211253,347.067792,-0.003213,0.021466,-0.004515,1.567349,0.150000,0.150000,0,0.046000
1716206107.399709,1388.102473,347.045573,-0.001565,0.022001,-0.005177,1.597530,1388.203558,347.067827,-0.003217,0.021454,-0.004521,1.567330,0.150000,0.150000,0,0.043849
1716206107.599748,1388.098848,347.046191,-0.001532,0.022009,-0.005193,1.597955,1388.197172,347.067216,-0.003207,0.021454,-0.004528,1.567326,0.150000,0.150000,0,0.040663
1716206107.799755,1388.114930,347.053208,-0.001518,0.022008,-0.005203,1.597961,1388.192434,347.069849,-0.003194,0.021453,-0.004537,1.567311,0.150000,0.150000,0,0.043552
1716206107.999727,1388.113618,347.053341,-0.001559,0.021975,-0.005201,1.597975,1388.188296,347.072096,-0.003236,0.021419,-0.004535,1.567294,0.150000,0.150000,0,0.047569
1716206108.199708,1388.101697,347.047773,-0.001571,0.021975,-0.005193,1.597949,1388.183444,347.072741,-0.003248,0.021419,-0.004527,1.567268,0.150000,0.150000,0,0.042720
1716206108.299704,1388.067750,347.053606,-0.001584,0.021970,-0.005188,1.597788,1388.173768,347.074550,-0.003252,0.021417,-0.004526,1.567264,0.150000,0.150000,0,0.042347
1716206108.499683,1388.061586,347.053972,-0.001586,0.021983,-0.005177,1.597606,1388.165925,347.074440,-0.003243,0.021434,-0.004519,1.567302,0.150000,0.150000,0,0.041309
1716206108.699715,1388.058458,347.042173,-0.001627,0.021979,-0.005154,1.597688,1388.157865,347.073764,-0.003290,0.021427,-0.004494,1.567285,0.150000,0.150000,0,0.048760
1716206108.899755,1388.114707,347.072259,-0.001641,0.021986,-0.005140,1.597932,1388.158862,347.078453,-0.003318,0.021429,-0.004474,1.567276,0.150000,0.150000,0,0.043818
1716206109.099756,1388.116695,347.066481,-0.001643,0.021974,-0.005147,1.598410,1388.160516,347.081284,-0.003348,0.021408,-0.004471,1.567251,0.150000,0.150000,0,0.041246
1716206109.299714,1388.110270,347.074968,-0.001672,0.021962,-0.005138,1.598182,1388.161302,347.084436,-0.003365,0.021400,-0.004466,1.567232,0.150000,0.150000,0,0.043595
1716206109.499682,1388.093659,347.063390,-0.001619,0.021962,-0.005172,1.598236,1388.159838,347.084940,-0.003314,0.021399,-0.004500,1.567212,0.150000,0.150000,0,0.041412
1716206109.699648,1388.103383,347.072990,-0.001647,0.021975,-0.005144,1.598208,1388.160588,347.086079,-0.003343,0.021412,-0.004472,1.567217,0.150000,0.150000,0,0.044600
1716206109.899640,1388.122720,347.061968,-0.001687,0.021960,-0.005129,1.598013,1388.162577,347.087219,-0.003373,0.021400,-0.004461,1.567205,0.150000,0.150000,0,0.041233
1716206110.099640,1388.094530,347.068535,-0.001707,0.021958,-0.005118,1.597991,1388.160113,347.089126,-0.003392,0.021398,-0.004450,1.567188,0.150000,0.150000,0,0.040171
1716206110.299666,1388.103558,347.066688,-0.001699,0.021960,-0.005122,1.598078,1388.159799,347.090058,-0.003389,0.021398,-0.004452,1.567190,0.150000,0.150000,0,0.040878
1716206110.399681,1388.104230,347.073006,-0.001710,0.021951,-0.005121,1.598063,1388.159222,347.092259,-0.003398,0.021390,-0.004452,1.567192,0.150000,0.150000,0,0.044777
1716206110.599742,1388.111327,347.077782,-0.001699,0.021960,-0.005121,1.597973,1388.161191,347.093216,-0.003381,0.021401,-0.004455,1.567232,0.150000,0.150000,0,0.041209
1716206110.799769,1388.081095,347.033261,-0.001714,0.021957,-0.005115,1.597813,1388.157302,347.088481,-0.003387,0.021400,-0.004451,1.567222,0.150000,0.150000,0,0.042983
1716206110.999757,1388.123338,347.071452,-0.001666,0.021967,-0.005138,1.598046,1388.159889,347.090801,-0.003353,0.021406,-0.004469,1.567200,0.150000,0.150000,0,0.045688
1716206111.199730,1388.118826,347.071444,-0.001668,0.021970,-0.005134,1.598064,1388.161737,347.092425,-0.003357,0.021409,-0.004464,1.567192,0.150000,0.150000,0,0.041886
1716206111.399706,1388.118233,347.071932,-0.001632,0.021981,-0.005149,1.597985,1388.163543,347.093490,-0.003318,0.021421,-0.004481,1.567176,0.150000,0.150000,0,0.042974
1716206111.599690,1388.121979,347.071617,-0.001639,0.021982,-0.005144,1.598074,1388.166396,347.093288,-0.003327,0.021422,-0.004474,1.567223,0.150000,0.150000,0,0.045511
1716206111.799707,1388.120657,347.061788,-0.001636,0.021997,-0.005135,1.598000,1388.167666,347.092813,-0.003323,0.021436,-0.004466,1.567183,0.150000,0.150000,0,0.050964
1716206111.999690,1388.101906,347.068261,-0.001652,0.021988,-0.005131,1.598047,1388.165414,347.093968,-0.003342,0.021427,-0.004461,1.567170,0.150000,0.150000,0,0.049633
1716206112.199707,1388.126394,347.070527,-0.001706,0.021975,-0.005106,1.598089,1388.167552,347.094919,-0.003399,0.021412,-0.004434,1.567152,0.150000,0.150000,0,0.046876
1716206112.399730,1388.119730,347.070476,-0.001730,0.021960,-0.005101,1.597965,1388.168737,347.095252,-0.003417,0.021399,-0.004433,1.567132,0.150000,0.150000,0,0.041677
1716206112.499733,1388.073089,347.051342,-0.001737,0.021967,-0.005092,1.597847,1388.162213,347.093232,-0.003419,0.021408,-0.004425,1.567126,0.150000,0.150000,0,0.042987
1716206112.699742,1388.110913,347.058055,-0.001769,0.021928,-0.005101,1.597811,1388.163671,347.091031,-0.003446,0.021369,-0.004437,1.567125,0.150000,0.150000,0,0.042033
1716206112.899743,1388.122402,347.071244,-0.001744,0.021932,-0.005114,1.598047,1388.165211,347.092862,-0.003436,0.021369,-0.004444,1.567105,0.150000,0.150000,0,0.041365
1716206113.099716,1388.106654,347.061325,-0.001747,0.021938,-0.005107,1.597891,1388.164184,347.092831,-0.003433,0.021377,-0.004439,1.567071,0.150000,0.150000,0,0.050036
1716206113.299721,1388.099984,347.060368,-0.001748,0.021939,-0.005106,1.597992,1388.162676,347.092227,-0.003440,0.021376,-0.004436,1.567069,0.150000,0.150000,0,0.042353
1716206113.499707,1388.118285,347.071209,-0.001788,0.021918,-0.005096,1.598043,1388.164508,347.092877,-0.003481,0.021354,-0.004426,1.567067,0.150000,0.150000,0,0.044883
1716206113.699669,1388.120725,347.057343,-0.001782,0.021926,-0.005093,1.597990,1388.167226,347.090275,-0.003471,0.021364,-0.004425,1.567114,0.150000,0.150000,0,0.040986
1716206113.899673,1388.070337,347.045907,-0.001792,0.021925,-0.005087,1.597711,1388.160846,347.087735,-0.003468,0.021367,-0.004424,1.567078,0.150000,0.150000,0,0.046830
1716206114.099685,1388.091317,347.067646,-0.001792,0.021927,-0.005087,1.597986,1388.158034,347.089542,-0.003484,0.021363,-0.004417,1.567045,0.150000,0.150000,0,0.045031
1716206114.299740,1388.115273,347.058156,-0.001808,0.021938,-0.005068,1.597879,1388.159470,347.089231,-0.003496,0.021375,-0.004400,1.567022,0.150000,0.150000,0,0.041736
1716206114.499742,1388.094756,347.063027,-0.001786,0.021958,-0.005067,1.597738,1388.157892,347.089273,-0.003468,0.021397,-0.004401,1.567014,0.150000,0.150000,0,0.043132
1716206114.599723,1388.116274,347.068899,-0.001789,0.021946,-0.005074,1.598011,1388.159434,347.090842,-0.003485,0.021380,-0.004403,1.567011,0.150000,0.150000,0,0.041343
1716206114.799699,1388.114686,347.050056,-0.001776,0.021954,-0.005076,1.598035,1388.161676,347.087870,-0.003474,0.021388,-0.004404,1.567020,0.150000,0.150000,0,0.041008
1716206114.999714,1388.122581,347.064908,-0.001790,0.021955,-0.005067,1.598021,1388.163497,347.089246,-0.003488,0.021389,-0.004394,1.566999,0.150000,0.150000,0,0.045979
1716206115.199742,1388.102280,347.048209,-0.001803,0.021952,-0.005060,1.597956,1388.162097,347.087858,-0.003500,0.021387,-0.004389,1.566971,0.150000,0.150000,0,0.045276
1716206115.399753,1388.121776,347.057350,-0.001831,0.021957,-0.005038,1.597975,1388.164230,347.087631,-0.003531,0.021391,-0.004365,1.566957,0.150000,0.150000,0,0.046638
1716206115.599726,1388.083124,347.055931,-0.001837,0.021957,-0.005034,1.597867,1388.160554,347.086803,-0.003532,0.021391,-0.004364,1.566934,0.150000,0.150000,0,0.046491
1716206115.799703,1388.077650,347.056783,-0.001872,0.021933,-0.005030,1.597747,1388.157103,347.085535,-0.003558,0.021370,-0.004363,1.566952,0.150000,0.150000,0,0.042078
1716206115.999686,1388.123010,347.061535,-0.001860,0.021945,-0.005029,1.598043,1388.159736,347.086806,-0.003565,0.021376,-0.004354,1.566909,0.150000,0.150000,0,0.042098
1716206116.199690,1388.105436,347.034049,-0.001903,0.021937,-0.005006,1.597936,1388.159364,347.083686,-0.003605,0.021369,-0.004334,1.566880,0.150000,0.150000,0,0.040907
1716206116.399711,1388.105471,347.046685,-0.001922,0.021923,-0.005005,1.597863,1388.159407,347.082514,-0.003621,0.021356,-0.004333,1.566841,0.150000,0.150000,0,0.044445
1716206116.599748,1388.119302,347.049776,-0.001920,0.021930,-0.005000,1.597924,1388.161778,347.081537,-0.003624,0.021361,-0.004327,1.566839,0.150000,0.150000,0,0.044567
1716206116.699761,1388.117359,347.037917,-0.001911,0.021947,-0.004994,1.598010,1388.163048,347.079603,-0.003621,0.021376,-0.004318,1.566823,0.150000,0.150000,0,0.040452
1716206116.899757,1388.116194,347.025550,-0.001941,0.021938,-0.004982,1.597952,1388.165206,347.074517,-0.003648,0.021367,-0.004308,1.566824,0.150000,0.150000,0,0.043633
1716206117.099727,1388.070921,347.044705,-0.001946,0.021937,-0.004979,1.597587,1388.158693,347.074833,-0.003634,0.021373,-0.004312,1.566803,0.150000,0.150000,0,0.043478
1716206117.299703,1388.087681,347.031325,-0.001961,0.021925,-0.004978,1.597930,1388.155734,347.073142,-0.003668,0.021354,-0.004304,1.566790,0.150000,0.150000,0,0.043979
1716206117.499701,1388.117929,347.056067,-0.001984,0.021922,-0.004965,1.597900,1388.158179,347.075037,-0.003692,0.021351,-0.004291,1.566755,0.150000,0.150000,0,0.042240
1716206117.699698,1388.116789,347.042762,-0.001994,0.021914,-0.004965,1.597856,1388.160381,347.074235,-0.003698,0.021343,-0.004293,1.566756,0.150000,0.150000,0,0.047158
1716206117.899688,1388.117468,347.049360,-0.001983,0.021915,-0.004972,1.597881,1388.163150,347.073665,-0.003686,0.021345,-0.004299,1.566794,0.150000,0.150000,0,0.044176
1716206118.099684,1388.115414,347.061419,-0.001964,0.021916,-0.004983,1.597991,1388.164180,347.076277,-0.003675,0.021344,-0.004307,1.566766,0.150000,0.150000,0,0.043958
1716206118.299679,1388.118343,347.027774,-0.001995,0.021889,-0.004983,1.597867,1388.164896,347.074041,-0.003698,0.021319,-0.004311,1.566769,0.150000,0.150000,0,0.042832
1716206118.499675,1388.115670,347.056523,-0.002048,0.021863,-0.004969,1.597984,1388.165498,347.076152,-0.003757,0.021290,-0.004295,1.566744,0.150000,0.150000,0,0.045189
1716206118.699700,1388.059531,347.046885,-0.002067,0.021869,-0.004951,1.597544,1388.157804,347.075937,-0.003754,0.021304,-0.004287,1.566752,0.150000,0.150000,0,0.043336
1716206118.799726,1388.115155,347.058658,-0.002064,0.021859,-0.004962,1.597935,1388.159281,347.078120,-0.003771,0.021286,-0.004289,1.566747,0.150000,0.150000,0,0.040707
1716206118.999774,1388.101697,347.049914,-0.002065,0.021854,-0.004965,1.597931,1388.159673,347.077323,-0.003770,0.021282,-0.004293,1.566765,0.150000,0.150000,0,0.041662
1716206119.199780,1388.117294,347.048164,-0.002054,0.021858,-0.004969,1.597851,1388.160972,347.077854,-0.003756,0.021287,-0.004298,1.566754,0.150000,0.150000,0,0.046263
1716206119.399751,1388.110607,347.039790,-0.002041,0.021852,-0.004982,1.597939,1388.161137,347.077045,-0.003748,0.021280,-0.004308,1.566734,0.150000,0.150000,0,0.042024
1716206119.599732,1388.109968,347.024270,-0.002013,0.021852,-0.005000,1.598036,1388.161517,347.073716,-0.003724,0.021279,-0.004325,1.566727,0.150000,0.150000,0,0.050006
1716206119.799726,1388.114644,347.038251,-0.002033,0.021858,-0.004983,1.597830,1388.162845,347.072562,-0.003735,0.021287,-0.004311,1.566718,0.150000,0.150000,0,0.045683
1716206119.999689,1388.115195,347.039519,-0.001981,0.021871,-0.005006,1.598045,1388.164740,347.070884,-0.003692,0.021299,-0.004331,1.566767,0.150000,0.150000,0,0.048145
